PersPerFam,PctHousLess3BR,householdsize,NumIlleg,state,PersPerRentOccHous,PctHousOwnOcc,PctWorkMomYoungKids,MedRentPctHousInc,NumUnderPov,ViolentCrimesPerPop,PctHousOwnOcc_PctHousLess3BR,PersPerFam_householdsize,NumUnderPov_householdsize,NumIlleg_PctWorkMomYoungKids,MedRentPctHousInc_PctHousOwnOcc,PersPerRentOccHous_PctWorkMomYoungKids,state_encoded,PctHousLess3BR_binary
-1.0181196418479026,0.0,0.1133286853070031,0.0,65,-1.5485386179939782,-1.6694445253101087,-0.21920039587120346,-0.7271637938582247,0.009901152270820435,0.67,23999.999999999996,3.7939384847746305,0.08779289106994059,0.0,0.0768,0.11960000000000001,0.2760869565217391,0
-1.0712247827794763,0.5,0.3987761199573678,0.009901152270820435,65,-0.7467920330178914,-0.7643586725088175,1.252684824025365,-0.35335054326641047,0.009901152270820435,0.43,0.8199836003279934,1.0531961344213787,0.024951547597072184,0.01401435311216462,0.1599,0.29819999999999997,0.26208333333333333,1
0.15019345864671427,0.5,0.598836501088704,0.02913036313631053,5,1.8588843681543905,2.1638602630247714,2.076940547167444,0.28747217203384245,0.009901152270820435,0.12,1.9199616007679847,1.0854200514126724,0.016615828655721095,0.03477465234708345,0.4896,0.7989999999999999,0.3182142857142857,1
1.5309271228676251,0.5,0.0198026272961797,0.0,95,1.6083385603493636,1.6846971644829116,-0.5724528486463799,0.28747217203384245,0.0,0.03,1.7399652006959863,45.93030426486989,0.0,0.0,0.4437,0.35600000000000004,0.24000000000000002,1
-0.009121964148006357,0.0,0.0582689081239757,0.0,13,-0.8971195177009076,-1.3500024596155353,-1.1612069366050077,0.7146873155673442,0.009901152270820435,0.14,29999.999999999996,10.638497184626123,0.17073639801213905,0.0,0.177,0.11699999999999999,0.24325581395348836,0
0.7874551498255962,0.5,0.0,0.0,7,0.4057186828852335,0.08748683601004466,0.4284291008832864,-0.08634107855797181,0.009901152270820435,0.03,1.139977200455991,77000.0,995.0330853167999,0.0,0.25079999999999997,0.3705,0.2575862068965517,1
-0.9119093599847556,0.0,0.0295588022415444,0.019609105921322086,46,-0.8971195177009076,-0.4981569510966728,-1.2200823454008705,0.7146873155673442,0.02913036313631053,0.55,46000.0,15.218742927900761,0.9996618057127133,0.0682825671396838,0.2714,0.11309999999999999,0.23285714285714287,0
-0.5932785143953146,0.0,0.1823215567939546,0.019609105921322086,61,-0.345918740529848,-0.3384359182493863,0.8994323712501888,-1.7417997597502919,0.03847111800132977,0.53,48999.99999999999,2.7971022074710308,0.21510655556790376,0.030465111761633974,0.0637,0.325,0.2905263157894737,0
0.15019345864671427,0.0,0.0582689081239757,0.0,46,-0.44613706365185896,-0.9240797053561041,1.311560232821228,-0.9941732585666634,0.0,0.15,38000.0,11.153263177430613,0.0,0.0,0.10260000000000001,0.34559999999999996,0.28187500000000004,0
-0.009121964148006357,0.0,0.1397619423751586,0.047637275247778894,12,-0.3960279020908535,-0.3384359182493863,1.9591897295757181,1.1419024591008466,0.05663446761006888,0.24,48999.99999999999,4.435797267064319,0.4168855861470214,0.05878262210025422,0.32830000000000004,0.40669999999999995,0.10166666666666667,0
1.2122962772781838,0.5,0.0769610411361283,0.009901152270820435,13,0.7564828138122712,0.35368855742218935,-1.1023315278091448,0.28747217203384245,0.009901152270820435,0.08,1.23997520049599,11.043114234309494,0.12927369444789233,0.032096806080990935,0.3162,0.22319999999999998,0.2548,1
1.318506559141331,0.5,0.009950330853168,0.0,21,1.3076835909833309,1.2055340659410518,-0.9845807102174192,-0.35335054326641047,0.009901152270820435,0.06,1.5599688006239878,87.34649609789682,0.9989960172862311,0.0,0.3042,0.2739,0.27,1
1.3716117000729044,0.5,0.0,0.0,87,0.4057186828852335,-0.018993852554812632,0.3695536920874243,-0.5669581150331616,0.0,0.09,1.0999780004399915,88000.0,0.0,0.0,0.1925,0.36400000000000005,0.065,1
0.2032985995782878,0.5,0.009950330853168,0.009901152270820435,11,-0.4962462252128644,-0.2851955739669573,-1.1612069366050077,1.8895289602844751,0.019609105921322086,0.21,0.9999800003999921,66.26285910874931,1.9881495492573162,0.03316666395509483,0.405,0.141,0.26976190476190476,1
-2.0802224604793724,0.0,0.3364722366212129,0.11530675685097261,1,-1.648756941115989,-1.7759252138749664,0.6639307360667376,-0.5669581150331616,0.13081941812202355,0.3,22000.0,0.6835427697745519,0.4153620226095096,0.20035349047433518,0.077,0.1464,0.18620689655172415,0
1.3716117000729044,0.5,0.009950330853168,0.0,27,1.6083385603493636,1.6314568202004827,0.07517664810811024,0.34087406497553024,0.0,0.49,1.7199656006879864,88.35047881166575,0.0,0.0,0.4472,0.4539,0.23627118644067796,1
0.2032985995782878,0.5,0.009950330853168,0.009901152270820435,13,-0.14548209428582612,-0.4981569510966728,0.19292746569983585,-1.2611827232751023,0.019609105921322086,0.07,0.9199816003679928,66.26285910874931,1.9881495492573162,0.01877385493324277,0.1012,0.2862,0.24325581395348836,1
-0.11533224601115344,0.5,0.048790164169432,0.07414322401591539,33,-0.4962462252128644,-0.3384359182493863,-1.1612069366050077,0.7146873155673442,0.13081941812202355,0.15,0.9799804003919922,12.295040605126381,2.863964594256514,0.2565282528453328,0.28909999999999997,0.141,0.21531250000000002,1
-0.48706823253216763,0.5,0.3852624007906449,0.11530675685097261,31,-0.09537293272482064,-0.07223419683724157,0.31067828329156144,-0.2465467573830352,0.13081941812202355,0.03,1.0799784004319914,1.3756500567192183,0.3627613659539151,0.22220983750158943,0.2214,0.30250000000000005,0.21035714285714285,1
-0.6994887962584617,0.0,0.0198026272961797,0.009901152270820435,46,-0.9472286792619131,-0.9240797053561041,-0.7490790750339684,-0.40675243620809826,0.02913036313631053,0.34,38000.0,24.731702296468402,1.4919173413837938,0.026892059277230346,0.1444,0.1406,0.23214285714285715,0
-0.4339630916005941,0.0,0.048790164169432,0.02913036313631053,13,-0.8971195177009076,-0.7111183282263885,-0.16032498707534099,0.5010797438005936,0.047637275247778894,0.69,41999.99999999999,11.065536544613744,0.9997950826565811,0.06288973051965789,0.231,0.1833,0.24093023255813953,0
-0.2215425278743005,0.0,0.0198026272961797,0.0,65,-0.3960279020908535,-0.44491660681424416,0.8994323712501888,0.7146873155673442,0.009901152270820435,0.21,46999.99999999999,29.274259861125863,0.5022216743100315,0.0,0.2773,0.3185,0.26208333333333333,0
-0.8056990781216088,0.0,0.3784364357202451,0.047637275247778894,28,-1.3481019717499565,-1.1902814267682484,0.3695536920874243,0.12726649320877906,0.03847111800132977,0.63,33000.0,1.2419194782625276,0.10363610131150476,0.08712373737867538,0.1584,0.168,0.254,0
0.15019345864671427,0.5,0.009950330853168,0.0,29,0.45582784444623897,0.4601692459870472,-1.3378331629925957,-0.9941732585666634,0.019609105921322086,0.31,1.27997440051199,65.25887639498039,1.9881495492573162,0.0,0.1728,0.17820000000000003,0.25666666666666665,1
-1.1243299237110498,0.5,0.3576744442718159,0.009901152270820435,46,-0.19559125584683157,-0.07223419683724157,-1.5733347981760466,-0.5135562220914739,0.02913036313631053,0.12,1.0799784004319914,1.146261758278836,0.08263932836587581,0.043260427169114386,0.19440000000000002,0.12190000000000001,0.23285714285714287,1
1.1060859954150368,0.5,0.009950330853168,0.0,7,1.2074652678613205,1.1522937216586229,1.1938094152295022,0.9282948873340954,0.0,0.84,1.539969200615988,83.3305652428211,0.0,0.0,0.48510000000000003,0.567,0.2575862068965517,1
0.04398317678356718,0.5,0.0,0.0,46,-0.19559125584683157,-0.2851955739669573,-0.866829892625694,-1.100977044450039,0.019609105921322086,0.1,0.9999800003999921,62999.99999999999,1980.2627296179696,0.0,0.125,0.1855,0.28187500000000004,1
-0.5932785143953146,0.0,0.1310282624064041,0.10735434343783523,33,0.054954551958195215,-0.07223419683724157,1.1938094152295022,-0.35335054326641047,0.13081941812202355,0.49,54000.0,3.8919929998634903,1.0665735321008663,0.16189580906987489,0.2106,0.40599999999999997,0.1968181818181818,0
-0.38085795066902056,0.0,0.2776317365982795,0.02913036313631053,11,-1.648756941115989,-1.8291655581573953,1.0760585976377772,-1.581594080925229,0.09926599553275847,0.02,20999.999999999996,1.9809701766697863,0.375880141807503,0.04346818758774783,0.0336,0.1632,0.2831578947368421,0
0.8936654316887432,0.5,0.0582689081239757,0.0,61,0.004845390397189746,-0.17871488540209945,1.0171831888419145,1.9429308532261622,0.009901152270820435,0.16,1.0399792004159918,13.555504477184899,0.17073639801213905,0.0,0.4264,0.3819,0.24516129032258063,1
-0.8056990781216088,0.0,0.173953307123438,0.08266483265806583,12,-0.19559125584683157,-0.2851955739669573,0.8405569624543261,-1.1543789373917268,0.13081941812202355,0.19,49999.99999999999,2.7017191600439343,0.8033989735317495,0.13465054646185576,0.12,0.3392,0.22200000000000003,0
